,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel
1967,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s252,53596500.0,53928000.0,513381555555.55396,dace,s252
1968,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s253,122913000.0,140408545.45454547,2432703263072727.0,dace,s253
1969,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s254,136635000.0,137094600.0,4008348933333.3184,dace,s254
1970,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s255,34354000.0,34611545.45454545,317837872727.27216,dace,s255
1971,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s261,83400000.0,83493090.9090909,79022690909.09268,dace,s261
1972,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s271,245994000.0,246760000.0,10082024444444.44,dace,s271
1973,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s272,33682500.0,33865000.0,194535999999.99994,dace,s272
1974,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s273,124759000.0,124469600.0,11170290266666.664,dace,s273
1975,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s274,97922000.0,98186909.0909091,772008090909.0905,dace,s274
1976,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s291,67269500.0,67388800.0,342106844444.4454,dace,s291
1977,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s292,33681500.0,33781200.0,85908844444.44455,dace,s292
1978,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s293,48841000.0,48902600.0,467203155555.55444,dace,s293
1979,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s3110,64917000.0,66319090.90909091,9853384690909.09,dace,s3110
1980,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s3111,24052000.0,24136500.0,61172944444.44449,dace,s3111
1981,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s3112,41527000.0,41524727.27272727,11306418181.818157,dace,s3112
1982,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s3113,95475000.0,95457181.81818181,1455037963636.3618,dace,s3113
1983,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s321,83076000.0,83146272.72727273,47718218181.81827,dace,s321
1984,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s322,125580000.0,127456181.81818181,29690378563636.363,dace,s322
1985,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s323,102132000.0,102184200.0,86330400000.00027,dace,s323
1986,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s3251,158368000.0,158723200.0,1535093733333.3313,dace,s3251
1987,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s331,24067000.0,24516090.90909091,1246558090909.0916,dace,s331
1988,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s341,217089000.0,217054909.0909091,84903290909.09142,dace,s341
1989,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s342,223919000.0,223936000.0,92047199999.99973,dace,s342
1990,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s343,48139000.0,48166818.18181818,27963363636.363686,dace,s343
1991,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s351,334733000.0,336033600.0,9923349155555.57,dace,s351
1992,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s352,326727000.0,327598818.1818182,14521935163636.365,dace,s352
1993,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s353,572709000.0,576873272.7272727,137195863418181.95,dace,s353
1994,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s000,96773049.0,96784993.0,4494287186.999676,cpp,s000
1995,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s111,85488503.0,85478131.72727273,3258301122.8180876,cpp,s111
1996,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1111,108550907.0,108604489.54545455,138945757884.47385,cpp,s1111
1997,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1112,139094987.0,139048243.0909091,19973538208.69099,cpp,s1112
1998,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1113,97083388.0,97065627.36363636,20403493775.053944,cpp,s1113
1999,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1115,15328512.0,15322648.454545455,9127805118.672712,cpp,s1115
2000,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s112,138535253.0,138607811.54545453,35658006257.67248,cpp,s112
2001,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s113,197609836.0,197665572.8181818,16802138091.964289,cpp,s113
2002,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s114,2417736.0,3079199.6363636362,4798024195607.855,cpp,s114
2003,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s115,506063.0,554142.8181818182,10455701897.163631,cpp,s115
2004,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s116,344323538.0,347237044.1818182,50582248196889.3,cpp,s116
2005,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1161,163876980.0,163844785.1818182,127846441855.36392,cpp,s1161
2006,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s118,15759595.0,15762922.454545455,12340479465.672756,cpp,s118
2007,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s119,88486290.0,88593424.27272727,120840813789.61723,cpp,s119
2008,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s121,130820411.0,130844738.27272727,21163029619.418285,cpp,s121
2009,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1213,83586392.0,83741183.0909091,58677739944.48954,cpp,s1213
2010,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s122,31395709.0,31436784.90909091,21235609005.090923,cpp,s122
2011,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1221,53423321.0,53458322.81818182,6373021131.763727,cpp,s1221
2012,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s123,212824758.0,212624472.36363637,267447805238.44833,cpp,s123
2013,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1232,175029749.0,175123670.0909091,146810765642.89014,cpp,s1232
2014,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s124,101319310.0,101416505.0,79942433264.79993,cpp,s124
2015,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s125,2871940.0,2874338.6363636362,377383906.4545442,cpp,s125
2016,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,401329278.0,401529432.3636364,641277914603.8651,cpp,s1251
2017,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s126,272368181.0,272362992.1818182,550673711489.3627,cpp,s126
2018,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s127,120896965.0,121051659.27272727,123783514419.81917,cpp,s127
2019,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s128,120067054.0,120065888.0909091,8254344500.290817,cpp,s128
2020,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s13110,43456725.0,43480077.90909091,61622761887.8915,cpp,s13110
2021,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s132,62781.0,63932.09090909091,4462705.490909094,cpp,s132
2022,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1351,532156487.0,531960923.54545456,981208501726.6888,cpp,s1351
2023,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1421,335010025.0,335300054.54545456,994729818840.6731,cpp,s1421
2024,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s151,232500893.0,232595164.45454547,48938496368.07126,cpp,s151
2025,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s152,103173926.0,103207994.0,16041611078.399927,cpp,s152
2026,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s161,415522252.0,415354695.0,1908622629690.0312,cpp,s161
2027,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s162,309267893.0,309181582.09090906,679722587816.0994,cpp,s162
2028,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s171,48624285.0,48613343.09090909,14239383614.490936,cpp,s171
2029,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s172,50028694.0,50070765.90909091,29773733459.090492,cpp,s172
2030,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s173,425322706.0,425186052.0,747626541444.2451,cpp,s173
2031,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s174,43130717968.0,43106550785.454544,7155024376480789.0,cpp,s174
2032,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s175,50445633.0,50517647.63636363,86305223629.65453,cpp,s175
2033,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s211,117151910.0,117092337.45454545,203683052825.07294,cpp,s211
2034,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s212,103238435.0,103228944.9090909,23596996888.691376,cpp,s212
2035,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s221,131358711.0,131492645.18181819,173144171254.564,cpp,s221
2036,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s222,63665318.0,63731793.0,84491788932.6,cpp,s222
2037,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,212940014.0,213091433.72727272,314355900049.0133,cpp,s2233
2038,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s2244,79885334.0,79895218.72727273,26242477031.2176,cpp,s2244
2039,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s2251,102433838.0,102430760.54545455,52152658299.47295,cpp,s2251
2040,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s231,2571960933.0,2570415301.5454545,14151839384953.24,cpp,s231
2041,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s233,609864999.0,609035300.8181819,2564238876510.026,cpp,s233
2042,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s235,5292312824.0,5292093378.636364,15827153894720.24,cpp,s235
2043,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s241,163992483.0,164119449.0,1425723997935.7659,cpp,s241
2044,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s242,30.0,34.45454545454545,148.27272727272725,cpp,s242
2045,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s243,100107612.0,100054892.54545455,85306865009.67215,cpp,s243
2046,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s244,82894622.0,82917470.81818181,13437450079.963594,cpp,s244
2047,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s251,331010022.0,331231905.8181818,344813904821.15466,cpp,s251
2048,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s252,65800583.0,65793650.0,13993695419.000006,cpp,s252
2049,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s253,138417648.0,138361205.54545453,194901406030.27512,cpp,s253
2050,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s254,218108809.0,217989355.1818182,103986628129.56558,cpp,s254
2051,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s255,57939632.0,57926970.18181818,6840646476.563592,cpp,s255
2052,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s256,174628120.0,174630035.72727272,199528074520.017,cpp,s256
2053,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s258,1200.0,1339.090909090909,104993.29090909092,cpp,s258
2054,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s261,113318704.0,113362357.27272727,10815693800.818066,cpp,s261
2055,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s271,378291958.0,378100994.54545456,867853185352.8422,cpp,s271
2056,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s272,147521755.0,147657974.0,182142698004.20187,cpp,s272
2057,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s274,110075839.0,109998036.54545455,173002902720.27283,cpp,s274
2058,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s291,111165706.0,111093574.0,170137958756.597,cpp,s291
2059,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s292,58608549.0,58627096.81818182,66925848513.96395,cpp,s292
2060,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s293,119222671.0,119203072.36363636,17957717183.254204,cpp,s293
2061,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s311,270420708.0,270404822.54545456,165735943975.4747,cpp,s311
2062,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3110,42955287.0,42934568.27272727,13831974471.4181,cpp,s3110
2063,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3111,27235222.0,27278301.818181816,26649318492.363686,cpp,s3111
2064,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s31111,25271683.0,25284265.727272727,2797603890.0181704,cpp,s31111
2065,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3112,66789733.0,66703132.36363637,136820622186.85481,cpp,s3112
2066,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3113,153751133.0,153752939.54545453,10183757063.472378,cpp,s3113
2067,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s321,106238632.0,106143833.72727273,108768879263.41891,cpp,s321
2068,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s322,209352635.0,209143222.0909091,599816321934.8895,cpp,s322
2069,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s323,213380791.0,213355950.0,565693711727.4092,cpp,s323
2070,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3251,147201574.0,147223801.1818182,297405499840.16547,cpp,s3251
2071,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s331,42014250.0,42151855.63636363,55840811746.65456,cpp,s331
2072,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s341,347992786.0,348631122.8181818,3776096593878.5557,cpp,s341
2073,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s342,358260342.0,359388307.45454544,4438278948523.697,cpp,s342
2074,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s343,345648752.0,344970231.45454544,6665387804903.178,cpp,s343
2075,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s351,376252748.0,376326562.54545456,118842730203.87485,cpp,s351
2076,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s352,360568852.0,360049839.09090906,3132844933743.7,cpp,s352
2077,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s353,487834792.0,487373097.45454544,1364049209749.0781,cpp,s353
2078,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4112,477293915.0,476674898.72727275,1507960766744.9944,cpp,s4112
2079,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4113,925820374.0,927036014.0,4995644896722.19,cpp,s4113
2080,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4114,505158592.0,505059395.6363636,559017089104.0627,cpp,s4114
2081,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4115,442270516.0,442762909.8181818,1540314601451.4055,cpp,s4115
2082,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4116,153061.0,160127.27272727274,211342952.81818178,cpp,s4116
2083,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4117,69500769.0,69409858.0909091,65147631610.29088,cpp,s4117
2084,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4121,58640579.0,58652445.09090909,26617083708.29096,cpp,s4121
2085,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s424,256289395.0,256281518.36363637,27803269658.854645,cpp,s424
2086,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s431,428848529.0,428898355.45454544,73643985415.475,cpp,s431
2087,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s441,118818257.0,118834212.81818181,91189111835.76315,cpp,s441
2088,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s442,68863645.0,68857940.0,153840339225.1989,cpp,s442
2089,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s443,154586484.0,154589749.27272728,10924500596.419127,cpp,s443
2090,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s451,191821565.0,191425415.9090909,662017518530.2908,cpp,s451
2091,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s452,252651866.0,252802311.27272728,168746022893.61774,cpp,s452
2092,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s453,92686317.0,92796386.54545455,40745058972.87277,cpp,s453
2093,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s471,104447452.0,104475231.72727273,24613814681.617966,cpp,s471
2094,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s481,65520752.0,65561810.09090909,46218675957.69129,cpp,s481
2095,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s482,72147124.0,72161440.63636364,70200372630.85454,cpp,s482
2096,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s491,653216896.0,1472533327.6363637,7.389409088013284e+18,cpp,s491
2097,intel,amd_epyc,runtimes_v7f_default.csv,dace_s000,97801500.0,97735000.0,118080000000.0008,dace,s000
2098,intel,amd_epyc,runtimes_v7f_default.csv,dace_s111,84187000.0,84111909.0909091,90745890909.09079,dace,s111
2099,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1111,99754000.0,99901181.81818181,131135363636.36478,dace,s1111
2100,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1112,148398500.0,148184200.0,256740399999.99915,dace,s1112
2101,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1113,95660000.0,95615454.54545455,92434672727.27301,dace,s1113
2102,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1115,15049500.0,15058700.0,18936455555.555553,dace,s1115
2103,intel,amd_epyc,runtimes_v7f_default.csv,dace_s112,134279500.0,134190500.0,303481611111.1117,dace,s112
2104,intel,amd_epyc,runtimes_v7f_default.csv,dace_s113,183904000.0,183610090.9090909,454391290909.08923,dace,s113
2105,intel,amd_epyc,runtimes_v7f_default.csv,dace_s114,2331000.0,2338363.6363636362,1873654545.4545588,dace,s114
2106,intel,amd_epyc,runtimes_v7f_default.csv,dace_s115,208000.0,258727.27272727274,10807218181.818182,dace,s115
2107,intel,amd_epyc,runtimes_v7f_default.csv,dace_s116,342363500.0,343441700.0,15198645788888.893,dace,s116
2108,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1161,163189000.0,163118727.27272728,155830218181.81693,dace,s1161
2109,intel,amd_epyc,runtimes_v7f_default.csv,dace_s118,13271500.0,13288600.0,4868488888.888885,dace,s118
2110,intel,amd_epyc,runtimes_v7f_default.csv,dace_s119,87131000.0,87137200.0,59319288888.88918,dace,s119
2111,intel,amd_epyc,runtimes_v7f_default.csv,dace_s121,129604000.0,129445363.63636364,113113454545.45374,dace,s121
2112,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1213,84060000.0,84052909.0909091,79771290909.09048,dace,s1213
2113,intel,amd_epyc,runtimes_v7f_default.csv,dace_s122,35298000.0,35433272.72727273,66397018181.81836,dace,s122
2114,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1221,53164500.0,53280600.0,46871822222.22232,dace,s1221
2115,intel,amd_epyc,runtimes_v7f_default.csv,dace_s123,192622000.0,192552272.72727272,528234418181.8164,dace,s123
2116,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1232,170262000.0,170074272.72727272,460745218181.82043,dace,s1232
2117,intel,amd_epyc,runtimes_v7f_default.csv,dace_s124,102502500.0,102620800.0,82930844444.44511,dace,s124
2118,intel,amd_epyc,runtimes_v7f_default.csv,dace_s125,2807000.0,2812000.0,4178199999.999984,dace,s125
2119,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1251,404298000.0,403888090.90909094,901456690909.1097,dace,s1251
2120,intel,amd_epyc,runtimes_v7f_default.csv,dace_s126,128807000.0,128900000.0,262766599999.9999,dace,s126
2121,intel,amd_epyc,runtimes_v7f_default.csv,dace_s127,120384000.0,120674090.9090909,372615490909.0905,dace,s127
2122,intel,amd_epyc,runtimes_v7f_default.csv,dace_s128,119321000.0,119377545.45454545,163072872727.2737,dace,s128
2123,intel,amd_epyc,runtimes_v7f_default.csv,dace_s13110,37715000.0,37715363.63636363,25886054545.454636,dace,s13110
2124,intel,amd_epyc,runtimes_v7f_default.csv,dace_s132,17000.0,18090.909090909092,5290909.09090909,dace,s132
2125,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1351,527462000.0,528032545.45454544,2399962072727.2734,dace,s1351
2126,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1421,268536000.0,268901909.09090906,987813090909.0787,dace,s1421
2127,intel,amd_epyc,runtimes_v7f_default.csv,dace_s151,234086000.0,234227363.63636363,470082854545.4554,dace,s151
2128,intel,amd_epyc,runtimes_v7f_default.csv,dace_s152,104345000.0,104446363.63636364,126125654545.45724,dace,s152
2129,intel,amd_epyc,runtimes_v7f_default.csv,dace_s161,414670500.0,413977600.0,2568085822222.2373,dace,s161
2130,intel,amd_epyc,runtimes_v7f_default.csv,dace_s162,305776500.0,305809800.0,209803955555.55133,dace,s162
2131,intel,amd_epyc,runtimes_v7f_default.csv,dace_s171,49093000.0,49063727.27272727,66841418181.818275,dace,s171
2132,intel,amd_epyc,runtimes_v7f_default.csv,dace_s172,49408000.0,49395090.90909091,13432490909.090916,dace,s172
2133,intel,amd_epyc,runtimes_v7f_default.csv,dace_s173,344805000.0,344244454.54545456,1133093872727.275,dace,s173
2134,intel,amd_epyc,runtimes_v7f_default.csv,dace_s174,35106347000.0,35025551100.0,1.391846584854434e+16,dace,s174
2135,intel,amd_epyc,runtimes_v7f_default.csv,dace_s175,50186000.0,50158600.0,40158266666.66684,dace,s175
2136,intel,amd_epyc,runtimes_v7f_default.csv,dace_s211,116565500.0,116643000.0,95675777777.77753,dace,s211
2137,intel,amd_epyc,runtimes_v7f_default.csv,dace_s212,83892000.0,83943636.36363636,42807454545.45358,dace,s212
2138,intel,amd_epyc,runtimes_v7f_default.csv,dace_s221,84604000.0,84536000.0,97304000000.00076,dace,s221
2139,intel,amd_epyc,runtimes_v7f_default.csv,dace_s222,63596000.0,63585800.0,66202400000.0,dace,s222
2140,intel,amd_epyc,runtimes_v7f_default.csv,dace_s2233,212153000.0,212077363.63636363,164360854545.4545,dace,s2233
2141,intel,amd_epyc,runtimes_v7f_default.csv,dace_s2244,66428000.0,66379454.54545455,69645472727.27304,dace,s2244
2142,intel,amd_epyc,runtimes_v7f_default.csv,dace_s2251,101824000.0,101799800.0,112904622222.22015,dace,s2251
2143,intel,amd_epyc,runtimes_v7f_default.csv,dace_s231,2558076000.0,2557537200.0,11826348844444.36,dace,s231
2144,intel,amd_epyc,runtimes_v7f_default.csv,dace_s233,605912000.0,605399818.1818181,2116699563636.3586,dace,s233
2145,intel,amd_epyc,runtimes_v7f_default.csv,dace_s235,5264136000.0,5264463272.727273,29856270018183.28,dace,s235
2146,intel,amd_epyc,runtimes_v7f_default.csv,dace_s241,164057000.0,164177181.8181818,1915127563636.3633,dace,s241
2147,intel,amd_epyc,runtimes_v7f_default.csv,dace_s242,0.0,0.0,0.0,dace,s242
2148,intel,amd_epyc,runtimes_v7f_default.csv,dace_s243,99841500.0,99872300.0,59981122222.223145,dace,s243
2149,intel,amd_epyc,runtimes_v7f_default.csv,dace_s244,83151000.0,83138454.54545455,48005472727.27242,dace,s244
